Tezos USD (XTZ-USD) CCC - CoinMarketCap. Currency in USD,,,,,,
Date,Open,High,Low,Close*,Adj Close**,Volume
"May 03, 2019",1.294,1.324,1.2832,1.3107,1.3107,"5,692,786"
"May 02, 2019",1.1971,1.3182,1.1884,1.294,1.294,"5,617,751"
"May 01, 2019",1.2184,1.2354,1.1906,1.1971,1.1971,"4,100,477"
"Apr 30, 2019",1.1358,1.2265,1.1256,1.2193,1.2193,"4,954,875"
"Apr 29, 2019",1.1771,1.1895,1.1055,1.1345,1.1345,"5,081,660"
"Apr 28, 2019",1.2201,1.2432,1.1587,1.1748,1.1748,"5,210,110"
"Apr 27, 2019",1.1482,1.2484,1.1482,1.2207,1.2207,"5,922,304"
"Apr 26, 2019",1.1228,1.1483,1.0274,1.1483,1.1483,"8,830,115"
"Apr 25, 2019",1.2335,1.2679,1.1201,1.1222,1.1222,"6,919,293"
"Apr 24, 2019",1.4558,1.4558,1.2171,1.2336,1.2336,"9,638,383"
"Apr 23, 2019",1.3488,1.491,1.3421,1.4561,1.4561,"8,900,827"
"Apr 22, 2019",1.3247,1.3514,1.3083,1.3475,1.3475,"5,026,218"
"Apr 21, 2019",1.3423,1.3634,1.2962,1.3243,1.3243,"4,552,769"
"Apr 20, 2019",1.3563,1.3865,1.3128,1.3417,1.3417,"6,077,148"
"Apr 19, 2019",1.3782,1.4018,1.2814,1.3563,1.3563,"8,397,604"
"Apr 18, 2019",1.2654,1.3793,1.264,1.3793,1.3793,"11,789,322"
"Apr 17, 2019",1.1534,1.2679,1.1506,1.2657,1.2657,"6,975,114"
"Apr 16, 2019",1.0691,1.1569,1.0417,1.153,1.153,"5,125,489"
"Apr 15, 2019",1.1417,1.1954,1.0561,1.07,1.07,"7,297,552"
"Apr 14, 2019",0.9806,1.1454,0.9621,1.1417,1.1417,"7,879,353"
"Apr 13, 2019",0.972,0.998,0.9573,0.9806,0.9806,"3,216,414"
"Apr 12, 2019",0.937,0.9773,0.9157,0.9731,0.9731,"3,421,766"
"Apr 11, 2019",1.0239,1.0279,0.9316,0.9375,0.9375,"4,534,222"
"Apr 10, 2019",0.9413,1.0284,0.9396,1.0239,1.0239,"4,767,004"
"Apr 09, 2019",0.9366,1.0087,0.8987,0.94,0.94,"5,204,779"
"Apr 08, 2019",0.9775,1.0022,0.9212,0.9366,0.9366,"7,784,289"
"Apr 07, 2019",0.9606,0.99,0.9583,0.9778,0.9778,"6,017,800"
"Apr 06, 2019",1.0193,1.0197,0.9578,0.9603,0.9603,"6,626,631"
"Apr 05, 2019",0.8677,1.0238,0.8665,1.0183,1.0183,"8,618,245"
"Apr 04, 2019",0.9435,1.0116,0.8568,0.8655,0.8655,"8,582,839"
"Apr 03, 2019",1.0256,1.0382,0.9234,0.945,0.945,"8,329,667"
"Apr 02, 2019",0.983,1.0297,0.9369,1.0218,1.0218,"9,297,473"
"Apr 01, 2019",1.0574,1.0733,0.9733,0.9826,0.9826,"6,807,342"
"Mar 31, 2019",0.9476,1.0992,0.9441,1.0599,1.0599,"8,951,421"
"Mar 30, 2019",0.8915,0.9489,0.8722,0.9476,0.9476,"4,314,599"
"Mar 29, 2019",0.7889,0.9506,0.7804,0.8966,0.8966,"8,197,917"
"Mar 28, 2019",0.725,0.8055,0.7163,0.7889,0.7889,"4,956,700"
"Mar 27, 2019",0.6703,0.7253,0.6675,0.725,0.725,"2,937,562"
"Mar 26, 2019",0.685,0.685,0.6576,0.6719,0.6719,"2,548,318"
"Mar 25, 2019",0.6726,0.7388,0.6614,0.6859,0.6859,"3,905,513"
"Mar 24, 2019",0.7275,0.7325,0.6632,0.6717,0.6717,"3,313,285"
"Mar 23, 2019",0.7539,0.7631,0.6883,0.729,0.729,"3,785,229"
"Mar 22, 2019",0.8281,0.8341,0.7275,0.7534,0.7534,"6,406,358"
"Mar 21, 2019",0.6408,0.8426,0.6408,0.833,0.833,"11,691,539"
"Mar 20, 2019",0.5942,0.6441,0.5497,0.6424,0.6424,"8,920,631"
"Mar 19, 2019",0.4964,0.5955,0.4915,0.5955,0.5955,"8,245,966"
"Mar 18, 2019",0.4951,0.4986,0.4866,0.4958,0.4958,"5,525,118"
"Mar 17, 2019",0.5027,0.5049,0.4845,0.4947,0.4947,"5,422,359"
"Mar 16, 2019",0.4526,0.5103,0.4514,0.5043,0.5043,"6,822,114"
"Mar 15, 2019",0.4485,0.455,0.4462,0.4525,0.4525,"5,032,533"
"Mar 14, 2019",0.4528,0.4529,0.4402,0.4488,0.4488,"5,568,959"
"Mar 13, 2019",0.4595,0.4618,0.4449,0.4535,0.4535,"4,759,526"
"Mar 12, 2019",0.4537,0.4621,0.4357,0.4586,0.4586,"5,170,766"
"Mar 11, 2019",0.4543,0.4839,0.4487,0.4536,0.4536,"5,460,803"
"Mar 10, 2019",0.4181,0.4676,0.4165,0.4539,0.4539,"6,465,065"
"Mar 09, 2019",0.4129,0.4201,0.4079,0.4174,0.4174,"4,670,527"
"Mar 08, 2019",0.4185,0.4221,0.4078,0.4112,0.4112,"5,101,664"
"Mar 07, 2019",0.4208,0.4239,0.4138,0.418,0.418,"5,129,994"
"Mar 06, 2019",0.4195,0.4284,0.4164,0.4198,0.4198,"4,784,500"
"Mar 05, 2019",0.4074,0.4241,0.4048,0.42,0.42,"4,415,497"
"Mar 04, 2019",0.405,0.4123,0.3979,0.4058,0.4058,"4,848,080"
"Mar 03, 2019",0.4056,0.422,0.4025,0.4053,0.4053,"4,894,782"
"Mar 02, 2019",0.4105,0.4131,0.4026,0.4063,0.4063,"4,317,693"
"Mar 01, 2019",0.4097,0.4161,0.408,0.4117,0.4117,"5,116,450"
"Feb 28, 2019",0.4117,0.4133,0.4056,0.41,0.41,"3,289,303"
"Feb 27, 2019",0.4082,0.4181,0.4068,0.4119,0.4119,"5,092,529"
"Feb 26, 2019",0.4296,0.4319,0.4027,0.4078,0.4078,"4,253,910"
"Feb 25, 2019",0.4251,0.4383,0.4235,0.4304,0.4304,"3,388,040"
"Feb 24, 2019",0.4508,0.4621,0.4254,0.4254,0.4254,"3,448,860"
"Feb 23, 2019",0.4462,0.4579,0.4407,0.451,0.451,"3,987,855"
"Feb 22, 2019",0.438,0.4518,0.4379,0.4465,0.4465,"3,525,863"
"Feb 21, 2019",0.4636,0.4644,0.4377,0.4384,0.4384,"2,258,275"
"Feb 20, 2019",0.452,0.4644,0.4436,0.4639,0.4639,"1,901,814"
"Feb 19, 2019",0.4541,0.4636,0.4457,0.4512,0.4512,"2,570,898"
"Feb 18, 2019",0.437,0.4628,0.4362,0.4537,0.4537,"2,812,974"
"Feb 17, 2019",0.4355,0.4464,0.433,0.4369,0.4369,"1,865,190"
"Feb 16, 2019",0.4487,0.4619,0.4265,0.4331,0.4331,"2,263,298"
"Feb 15, 2019",0.4118,0.455,0.4116,0.4485,0.4485,"2,579,809"
"Feb 14, 2019",0.3948,0.4121,0.3944,0.4112,0.4112,"2,417,774"
"Feb 13, 2019",0.3898,0.3965,0.3875,0.3948,0.3948,"1,872,066"
"Feb 12, 2019",0.3838,0.3904,0.3804,0.39,0.39,"2,423,798"
"Feb 11, 2019",0.379,0.3864,0.3787,0.3833,0.3833,"2,666,256"
"Feb 10, 2019",0.3795,0.3807,0.3744,0.379,0.379,"2,737,184"
"Feb 09, 2019",0.3883,0.3977,0.3784,0.3798,0.3798,"1,639,116"
"Feb 08, 2019",0.3645,0.3882,0.3598,0.3876,0.3876,"3,215,684"
"Feb 07, 2019",0.3679,0.37,0.3624,0.3639,0.3639,"931,032"
"Feb 06, 2019",0.3714,0.3755,0.3657,0.3675,0.3675,"5,215,259"
"Feb 05, 2019",0.3697,0.3744,0.3676,0.3715,0.3715,"2,195,289"
"Feb 04, 2019",0.3736,0.3751,0.3679,0.37,0.37,"9,201,165"
"Feb 03, 2019",0.3807,0.3829,0.373,0.3737,0.3737,"3,472,421"
"Feb 02, 2019",0.3821,0.3832,0.3773,0.381,0.381,"1,902,184"
"Feb 01, 2019",0.3792,0.3837,0.376,0.3825,0.3825,"3,983,833"
"Jan 31, 2019",0.3791,0.3806,0.372,0.379,0.379,"2,498,650"
"Jan 30, 2019",0.3729,0.3797,0.3697,0.3797,0.3797,"2,950,624"
"Jan 29, 2019",0.3785,0.3815,0.3666,0.373,0.373,"2,254,263"
"Jan 28, 2019",0.4021,0.4048,0.3766,0.3788,0.3788,"2,637,806"
"Jan 27, 2019",0.4109,0.4109,0.399,0.4022,0.4022,"1,631,404"
"Jan 26, 2019",0.415,0.4188,0.4104,0.4104,0.4104,"1,336,560"
"Jan 25, 2019",0.42,0.4235,0.4128,0.4149,0.4149,"1,335,099"
"Jan 24, 2019",0.422,0.425,0.4133,0.4196,0.4196,"1,166,729"
"Jan 23, 2019",0.4239,0.4253,0.413,0.4253,0.4253,"803,176"
"Jan 22, 2019",0.4232,0.4285,0.4155,0.4239,0.4239,"921,641"
"Jan 21, 2019",0.4284,0.4339,0.4211,0.4235,0.4235,"1,106,419"
"Jan 20, 2019",0.4372,0.4417,0.4254,0.4285,0.4285,"573,281"
"Jan 19, 2019",0.4372,0.4486,0.4295,0.4374,0.4374,"573,952"
"Jan 18, 2019",0.4272,0.4382,0.4254,0.4372,0.4372,"486,342"
"Jan 17, 2019",0.4245,0.4298,0.4235,0.427,0.427,"472,249"
"Jan 16, 2019",0.4076,0.4349,0.4063,0.4249,0.4249,"514,023"
"Jan 15, 2019",0.4165,0.4217,0.4033,0.408,0.408,"551,739"
"Jan 14, 2019",0.3949,0.4249,0.3942,0.4166,0.4166,"479,148"
"Jan 13, 2019",0.425,0.4292,0.3872,0.3947,0.3947,"709,305"
"Jan 12, 2019",0.4504,0.4518,0.4199,0.4248,0.4248,"654,672"
"Jan 11, 2019",0.4535,0.4582,0.4474,0.4498,0.4498,"559,924"
"Jan 10, 2019",0.4965,0.5055,0.4473,0.4528,0.4528,"766,981"
"Jan 09, 2019",0.4851,0.4965,0.483,0.4959,0.4959,"841,152"
"Jan 08, 2019",0.4815,0.4882,0.4812,0.485,0.485,"3,420,650"
"Jan 07, 2019",0.4844,0.4846,0.4812,0.4814,0.4814,"3,489,123"
"Jan 06, 2019",0.4832,0.4847,0.4824,0.4843,0.4843,"3,190,480"
"Jan 05, 2019",0.483,0.484,0.4829,0.4832,0.4832,"3,193,352"
"Jan 04, 2019",0.4821,0.4837,0.4817,0.483,0.483,"3,284,328"
"Jan 03, 2019",0.485,0.4851,0.4817,0.4821,0.4821,"3,296,793"
"Jan 02, 2019",0.4753,0.4858,0.4631,0.4853,0.4853,"3,754,443"
"Jan 01, 2019",0.4631,0.4821,0.4604,0.4747,0.4747,"714,132"
"Dec 31, 2018",0.4985,0.4995,0.462,0.4626,0.4626,"955,456"
"Dec 30, 2018",0.5101,0.5105,0.4873,0.4982,0.4982,"697,478"
"Dec 29, 2018",0.5091,0.5226,0.4983,0.5103,0.5103,"792,592"
"Dec 28, 2018",0.4693,0.5095,0.4603,0.5086,0.5086,"1,103,081"
"Dec 27, 2018",0.5249,0.528,0.4682,0.4708,0.4708,"1,082,895"
"Dec 26, 2018",0.4951,0.5347,0.4946,0.5228,0.5228,"1,003,902"
"Dec 25, 2018",0.5349,0.5366,0.4885,0.4949,0.4949,"1,147,199"
"Dec 24, 2018",0.5128,0.5651,0.5128,0.5336,0.5336,"1,668,743"
"Dec 23, 2018",0.4684,0.5159,0.4684,0.5131,0.5131,"1,535,172"
"Dec 22, 2018",0.4624,0.4692,0.4217,0.4691,0.4691,"1,425,000"
"Dec 21, 2018",0.4715,0.4843,0.4445,0.461,0.461,"6,211,060"
"Dec 20, 2018",0.445,0.4858,0.4412,0.4719,0.4719,"2,231,651"
"Dec 19, 2018",0.4384,0.4838,0.4373,0.4476,0.4476,"2,234,261"
"Dec 18, 2018",0.4203,0.4377,0.4161,0.4377,0.4377,"1,723,213"
"Dec 17, 2018",0.3945,0.4298,0.3909,0.4192,0.4192,"1,343,785"
"Dec 16, 2018",0.3893,0.3995,0.3834,0.3941,0.3941,"1,288,737"
"Dec 15, 2018",0.3749,0.3922,0.3741,0.389,0.389,"1,220,841"
"Dec 14, 2018",0.372,0.3821,0.3683,0.3732,0.3732,"1,370,393"
"Dec 13, 2018",0.4158,0.4357,0.3712,0.3721,0.3721,"2,968,587"
"Dec 12, 2018",0.3645,0.4206,0.3645,0.4162,0.4162,"2,203,439"
"Dec 11, 2018",0.3611,0.3687,0.3568,0.3644,0.3644,"1,307,337"
"Dec 10, 2018",0.4048,0.4048,0.3585,0.3608,0.3608,"1,605,744"
"Dec 09, 2018",0.3927,0.4193,0.3921,0.4048,0.4048,"1,859,805"
"Dec 08, 2018",0.3739,0.3957,0.3682,0.3943,0.3943,"1,704,652"
"Dec 07, 2018",0.3459,0.3735,0.3146,0.3713,0.3713,"2,227,206"
"Dec 06, 2018",0.3899,0.3913,0.3461,0.3492,0.3492,"3,179,878"
"Dec 05, 2018",0.4362,0.4365,0.3866,0.3906,0.3906,"2,207,202"
"Dec 04, 2018",0.4409,0.454,0.4251,0.4358,0.4358,"2,083,554"
"Dec 03, 2018",0.4919,0.4928,0.4399,0.44,0.44,"1,819,190"
"Dec 02, 2018",0.5121,0.5167,0.4863,0.4923,0.4923,"1,529,055"
"Dec 01, 2018",0.496,0.5195,0.4817,0.5129,0.5129,"2,132,419"
"Nov 30, 2018",0.5647,0.5647,0.4823,0.495,0.495,"2,434,212"
"Nov 29, 2018",0.5827,0.5827,0.5119,0.5631,0.5631,"3,965,433"
"Nov 28, 2018",0.5649,0.5966,0.5633,0.582,0.582,"3,260,040"
"Nov 27, 2018",0.5683,0.5764,0.5428,0.5654,0.5654,"1,532,900"
"Nov 26, 2018",0.5902,0.6353,0.5433,0.5685,0.5685,"2,070,780"
"Nov 25, 2018",0.5655,0.5964,0.4844,0.5896,0.5896,"2,885,020"
"Nov 24, 2018",0.6352,0.6569,0.5531,0.5669,0.5669,"1,574,140"
"Nov 23, 2018",0.6819,0.6896,0.6219,0.6349,0.6349,"2,743,590"
"Nov 22, 2018",0.7271,0.7528,0.683,0.6857,0.6857,"1,760,280"
"Nov 21, 2018",0.7176,0.7346,0.6634,0.7215,0.7215,"3,232,420"
"Nov 20, 2018",0.8255,0.8864,0.6903,0.7156,0.7156,"5,770,870"
"Nov 19, 2018",1.0842,1.0902,0.804,0.8291,0.8291,"4,532,120"
"Nov 18, 2018",1.0953,1.1066,1.0745,1.0842,1.0842,"1,987,790"
"Nov 17, 2018",1.1139,1.1221,1.0862,1.0928,1.0928,"1,862,270"
"Nov 16, 2018",1.1132,1.1378,1.1027,1.1123,1.1123,"2,508,770"
"Nov 15, 2018",1.1219,1.128,1.0725,1.1118,1.1118,"3,354,020"
"Nov 14, 2018",1.2421,1.2652,1.0948,1.1177,1.1177,"3,778,580"
"Nov 13, 2018",1.2644,1.271,1.2359,1.2443,1.2443,"2,521,740"
"Nov 12, 2018",1.3206,1.3244,1.2597,1.2668,1.2668,"3,230,420"
"Nov 11, 2018",1.3091,1.3209,1.3013,1.3169,1.3169,"2,345,040"
"Nov 10, 2018",1.2944,1.3112,1.2905,1.3085,1.3085,"2,562,070"
"Nov 09, 2018",1.3172,1.3211,1.2871,1.2944,1.2944,"2,729,800"
"Nov 08, 2018",1.3277,1.3297,1.3129,1.3171,1.3171,"3,224,060"
"Nov 07, 2018",1.3372,1.3554,1.3255,1.3284,1.3284,"2,605,570"
"Nov 06, 2018",1.3124,1.3421,1.3091,1.334,1.334,"2,884,510"
"Nov 05, 2018",1.3242,1.3515,1.3066,1.3081,1.3081,"3,656,250"
"Nov 04, 2018",1.3155,1.3349,1.3112,1.3267,1.3267,"1,626,250"
"Nov 03, 2018",1.3081,1.3164,1.2963,1.3147,1.3147,"1,447,520"
"Nov 02, 2018",1.3057,1.3355,1.3001,1.3082,1.3082,"2,312,990"
"Nov 01, 2018",1.2829,1.3226,1.2829,1.3058,1.3058,"2,314,640"
"Oct 31, 2018",1.2832,1.2859,1.262,1.2831,1.2831,"2,135,600"
"Oct 30, 2018",1.2812,1.3092,1.2774,1.2817,1.2817,"1,804,820"
"Oct 29, 2018",1.3515,1.3574,1.2758,1.2799,1.2799,"2,355,900"
"Oct 28, 2018",1.3533,1.3599,1.34,1.3544,1.3544,"820,245"
"Oct 27, 2018",1.3627,1.3667,1.345,1.3486,1.3486,"1,038,920"
"Oct 26, 2018",1.3455,1.3663,1.3371,1.3651,1.3651,"2,047,160"
"Oct 25, 2018",1.355,1.3587,1.3247,1.3467,1.3467,"1,622,770"
"Oct 24, 2018",1.3796,1.3825,1.3376,1.3376,1.3376,"1,871,920"
"Oct 23, 2018",1.4145,1.4239,1.369,1.3818,1.3818,"2,513,170"
"Oct 22, 2018",1.3417,1.4166,1.3287,1.4126,1.4126,"2,532,760"
"Oct 21, 2018",1.3138,1.3515,1.3071,1.3424,1.3424,"1,277,190"
"Oct 20, 2018",1.3108,1.3196,1.296,1.3132,1.3132,"1,309,920"
"Oct 19, 2018",1.3229,1.3328,1.2873,1.3116,1.3116,"2,351,860"
"Oct 18, 2018",1.4046,1.4053,1.3194,1.3226,1.3226,"2,663,220"
"Oct 17, 2018",1.4711,1.4724,1.371,1.4005,1.4005,"3,428,510"
"Oct 16, 2018",1.3713,1.4767,1.3325,1.4668,1.4668,"6,030,970"
"Oct 15, 2018",1.2193,1.3738,1.2085,1.3738,1.3738,"4,359,540"
"Oct 14, 2018",1.2425,1.247,1.2046,1.2199,1.2199,"1,394,990"
"Oct 13, 2018",1.2458,1.259,1.2279,1.2444,1.2444,"1,020,920"
"Oct 12, 2018",1.2271,1.2476,1.2057,1.2466,1.2466,"1,716,960"
"Oct 11, 2018",1.3667,1.3667,1.234,1.2392,1.2392,"2,117,670"
"Oct 10, 2018",1.4026,1.4303,1.3316,1.3673,1.3673,"1,812,420"
"Oct 09, 2018",1.3608,1.4195,1.3482,1.399,1.399,"1,850,760"
"Oct 08, 2018",1.3172,1.3752,1.3096,1.3586,1.3586,"1,774,140"
"Oct 07, 2018",1.3378,1.3417,1.3024,1.3175,1.3175,"781,157"
"Oct 06, 2018",1.3256,1.3741,1.3199,1.3353,1.3353,"1,461,850"
"Oct 05, 2018",1.3034,1.3297,1.3021,1.3207,1.3207,"1,098,350"
"Oct 04, 2018",1.3171,1.3563,1.2989,1.3021,1.3021,"2,028,680"
"Oct 03, 2018",1.3333,1.3483,1.2925,1.3078,1.3078,"2,053,580"
"Oct 02, 2018",1.3468,1.3629,1.3275,1.3319,1.3319,"1,976,820"
"Oct 01, 2018",1.4255,1.4464,1.3357,1.3496,1.3496,"2,089,710"
"Sep 30, 2018",1.4405,1.4839,1.4104,1.4247,1.4247,"2,073,140"
"Sep 29, 2018",1.4214,1.4609,1.3884,1.4393,1.4393,"1,367,510"
"Sep 28, 2018",1.4446,1.4867,1.4147,1.4228,1.4228,"2,089,150"
"Sep 27, 2018",1.4495,1.4768,1.3909,1.4397,1.4397,"2,512,880"
"Sep 26, 2018",1.4765,1.5237,1.448,1.4481,1.4481,"1,523,520"
"Sep 25, 2018",1.5684,1.5684,1.4507,1.4744,1.4744,"1,799,400"
"Sep 24, 2018",1.6617,1.6655,1.5297,1.5647,1.5647,"2,342,190"
"Sep 23, 2018",1.6651,1.7096,1.6309,1.6608,1.6608,"1,986,980"
"Sep 22, 2018",1.6651,1.6861,1.6119,1.6618,1.6618,"2,203,730"
"Sep 21, 2018",1.7072,1.7945,1.6343,1.6576,1.6576,"5,152,330"
"Sep 20, 2018",1.5588,1.7073,1.501,1.7073,1.7073,"4,128,740"
"Sep 19, 2018",1.5081,1.5774,1.4677,1.5542,1.5542,"3,600,640"
"Sep 18, 2018",1.5005,1.551,1.4178,1.5066,1.5066,"3,049,400"
"Sep 17, 2018",1.6634,1.6958,1.3964,1.5021,1.5021,"7,424,940"
"Sep 16, 2018",1.6229,1.6716,1.5413,1.6609,1.6609,"2,633,080"
"Sep 15, 2018",1.5636,1.7511,1.5261,1.6257,1.6257,"4,984,260"
"Sep 14, 2018",1.3422,1.675,1.2873,1.5691,1.5691,"5,128,230"
"Sep 13, 2018",1.2608,1.3511,1.2603,1.3474,1.3474,"1,907,530"
"Sep 12, 2018",1.3023,1.3188,1.1892,1.2613,1.2613,"2,205,410"
"Sep 11, 2018",1.4212,1.4212,1.2577,1.3057,1.3057,"3,084,310"
"Sep 10, 2018",1.199,1.5256,1.1853,1.4072,1.4072,"3,231,710"
"Sep 09, 2018",1.1508,1.248,1.1418,1.1991,1.1991,"1,977,490"
"Sep 08, 2018",1.2184,1.2519,1.1484,1.1518,1.1518,"2,234,460"
"Sep 07, 2018",1.234,1.2656,1.2168,1.2268,1.2268,"1,926,860"
"Sep 06, 2018",1.2987,1.2987,1.2088,1.2379,1.2379,"2,263,090"
"Sep 05, 2018",1.4393,1.4603,1.3014,1.3014,1.3014,"3,304,880"
"Sep 04, 2018",1.4166,1.4493,1.4104,1.4391,1.4391,"2,008,920"
"Sep 03, 2018",1.3998,1.4197,1.3793,1.4151,1.4151,"2,418,800"
"Sep 02, 2018",1.4076,1.4327,1.3809,1.3949,1.3949,"1,620,730"
"Sep 01, 2018",1.3604,1.4188,1.3332,1.407,1.407,"1,904,880"
"Aug 31, 2018",1.3558,1.3711,1.3187,1.3605,1.3605,"1,726,140"
"Aug 30, 2018",1.3736,1.3834,1.3306,1.3553,1.3553,"1,868,490"
"Aug 29, 2018",1.3801,1.3953,1.3588,1.3731,1.3731,"1,768,070"
"Aug 28, 2018",1.3527,1.3957,1.3299,1.3804,1.3804,"2,058,670"
"Aug 27, 2018",1.3295,1.3515,1.3087,1.3514,1.3514,"1,737,520"
"Aug 26, 2018",1.363,1.3655,1.2963,1.3291,1.3291,"1,624,750"
"Aug 25, 2018",1.3325,1.3632,1.3073,1.3617,1.3617,"1,258,870"
"Aug 24, 2018",1.3218,1.3447,1.2946,1.3338,1.3338,"2,008,470"
"Aug 23, 2018",1.286,1.3242,1.261,1.3242,1.3242,"1,976,690"
"Aug 22, 2018",1.3593,1.4233,1.2619,1.2859,1.2859,"2,324,990"
"Aug 21, 2018",1.4286,1.4411,1.2759,1.3595,1.3595,"4,813,760"
"Aug 20, 2018",1.3622,1.687,1.3583,1.4293,1.4293,"6,067,680"
"Aug 19, 2018",1.3336,1.4014,1.3234,1.3713,1.3713,"1,689,570"
"Aug 18, 2018",1.3711,1.4144,1.3043,1.334,1.334,"2,132,750"
"Aug 17, 2018",1.2956,1.3756,1.2956,1.3756,1.3756,"2,135,200"
"Aug 16, 2018",1.2926,1.3329,1.2477,1.2952,1.2952,"2,142,820"
"Aug 15, 2018",1.2612,1.3928,1.2612,1.2875,1.2875,"2,734,990"
"Aug 14, 2018",1.2944,1.2967,1.1791,1.2484,1.2484,"3,409,060"
"Aug 13, 2018",1.4554,1.4654,1.2163,1.3004,1.3004,"3,065,130"
"Aug 12, 2018",1.5191,1.5943,1.4534,1.4534,1.4534,"2,727,130"
"Aug 11, 2018",1.5303,1.5719,1.4004,1.5233,1.5233,"2,517,240"
"Aug 10, 2018",1.6673,1.6673,1.4651,1.5304,1.5304,"2,720,600"
"Aug 09, 2018",1.5484,1.6741,1.5459,1.6692,1.6692,"1,839,340"
"Aug 08, 2018",1.6924,1.7122,1.5064,1.5379,1.5379,"2,891,530"
"Aug 07, 2018",1.7824,1.9015,1.6894,1.6916,1.6916,"2,991,980"
"Aug 06, 2018",1.8528,1.9111,1.7495,1.7834,1.7834,"2,449,620"
"Aug 05, 2018",1.8589,1.9285,1.8392,1.8504,1.8504,"2,206,540"
"Aug 04, 2018",1.8338,1.9144,1.75,1.8662,1.8662,"2,769,130"
"Aug 03, 2018",1.651,1.926,1.5498,1.8269,1.8269,"3,992,930"
"Aug 02, 2018",1.8168,1.9819,1.6401,1.6583,1.6583,"3,319,250"
"Aug 01, 2018",1.8946,1.9718,1.7193,1.8152,1.8152,"2,961,420"
"Jul 31, 2018",2.0787,2.0787,1.7936,1.8878,1.8878,"3,524,540"
"Jul 30, 2018",2.0679,2.0905,1.9728,2.0831,2.0831,"3,403,140"
"Jul 29, 2018",2.0662,2.1087,2.0345,2.0675,2.0675,"1,944,750"
"Jul 28, 2018",2.0951,2.1205,2.0325,2.0631,2.0631,"1,944,170"
"Jul 27, 2018",2.044,2.1263,2.0305,2.0937,2.0937,"1,735,890"
"Jul 26, 2018",2.1043,2.2091,2.0214,2.0431,2.0431,"2,731,230"
"Jul 25, 2018",2.1308,2.1701,1.9904,2.1187,2.1187,"4,433,050"
"Jul 24, 2018",2.2448,2.2863,2.114,2.1529,2.1529,"4,028,080"
"Jul 23, 2018",2.1557,2.2698,2.1276,2.2432,2.2432,"2,745,610"
"Jul 22, 2018",2.202,2.2601,2.1419,2.1628,2.1628,"1,933,710"
"Jul 21, 2018",2.0524,2.2004,2.0042,2.1984,2.1984,"2,385,670"
"Jul 20, 2018",2.2706,2.2742,2.0208,2.0492,2.0492,"3,504,910"
"Jul 19, 2018",2.3285,2.3514,2.2441,2.2699,2.2699,"3,961,730"
"Jul 18, 2018",2.4311,2.5083,2.2707,2.3317,2.3317,"4,170,670"
"Jul 17, 2018",2.2996,2.4396,2.2374,2.438,2.438,"4,803,450"
"Jul 16, 2018",2.1863,2.3257,2.1634,2.282,2.282,"4,517,860"
"Jul 15, 2018",1.9795,2.2328,1.9359,2.1816,2.1816,"4,023,690"
"Jul 14, 2018",1.9794,2.0003,1.9223,1.9694,1.9694,"3,356,770"
"Jul 13, 2018",1.9014,2.0705,1.897,1.9665,1.9665,"4,691,140"
"Jul 12, 2018",2.0969,2.2402,1.8649,1.8957,1.8957,"5,112,460"
"Jul 11, 2018",2.2345,2.3221,2.0459,2.1023,2.1023,"6,863,960"
"Jul 10, 2018",2.2566,2.3847,2.1437,2.2281,2.2281,"7,598,320"
"Jul 09, 2018",2.3201,2.3396,2.0498,2.2594,2.2594,"6,912,650"
"Jul 08, 2018",1.8591,2.5248,1.8475,2.324,2.324,"12,105,000"
"Jul 07, 2018",1.7665,1.8881,1.663,1.8546,1.8546,"5,580,940"
"Jul 06, 2018",1.4254,1.8278,1.1008,1.7911,1.7911,"13,123,900"
"Jul 05, 2018",1.8796,1.9655,1.3984,1.4218,1.4218,"10,239,900"
"Jul 04, 2018",2.0142,2.1106,1.8722,1.8743,1.8743,"6,719,230"
"Jul 03, 2018",3.1378,3.2567,1.9311,2.0048,2.0048,"15,960,800"
"Jul 02, 2018",3.9508,4.176,2.5963,2.9109,2.9109,"3,077,500"
"Jul 01, 2018",4.417,4.4604,3.8209,3.9482,3.9482,"1,125,120"
"Jun 30, 2018",4.045,4.5904,3.9589,4.4282,4.4282,"1,394,190"
"Jun 29, 2018",3.5629,4.0603,3.5012,4.0603,4.0603,"970,750"
"Jun 28, 2018",3.572,3.7995,3.544,3.565,3.565,"1,194,730"
"Jun 27, 2018",3.4912,3.5997,3.2817,3.5814,3.5814,"1,138,720"
"Jun 26, 2018",3.7252,3.7299,3.37,3.5002,3.5002,"1,020,840"
"Jun 25, 2018",3.2752,3.8537,3.1172,3.7213,3.7213,"935,732"
"Jun 24, 2018",3.805,3.8226,3.0938,3.2747,3.2747,"1,237,290"
"Jun 23, 2018",3.9202,3.9658,3.6352,3.7819,3.7819,"1,035,330"
"Jun 22, 2018",4.1737,4.1827,3.7843,3.9117,3.9117,"1,194,830"
"Jun 21, 2018",4.2559,4.4739,4.019,4.1765,4.1765,"1,110,590"
"Jun 20, 2018",4.2018,4.2698,4.096,4.2694,4.2694,"1,079,500"
"Jun 19, 2018",4.1653,4.3332,4.101,4.2192,4.2192,"1,111,810"
"Jun 18, 2018",4.0135,4.1942,3.884,4.1801,4.1801,"880,673"
"Jun 17, 2018",4.0637,4.23,3.9365,4.0195,4.0195,"797,057"
